scaffold,size,majority_label_id,n_classes_in_scaffold,class_0_count,class_1_count,class_2_count,class_3_count,class_4_count,class_5_count,class_6_count,class_7_count,class_8_count,class_9_count,class_10_count,split,assignment_score
O=C1CC(c2ccccc2)N(c2ccc(-c3cccs3)cc2)C1=O,32,1,1,0,32,0,0,0,0,0,0,0,0,0,validation,1.8816019042558727
O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1,32,2,1,0,0,32,0,0,0,0,0,0,0,0,validation,1.9035988303445335
c1ccc(-c2ccc(Nc3n[nH]c4c3CNCC4)cc2)cc1,32,0,1,32,0,0,0,0,0,0,0,0,0,0,validation,1.9222645384250907
O=C(Nc1cccc2[nH]ncc12)NC1CCC(c2ccccc2)C1,31,3,1,0,0,0,31,0,0,0,0,0,0,0,validation,1.9427534167988632
O=C(Nc1ccccc1)N1CCC(c2ccccn2)CC1,31,3,1,0,0,0,31,0,0,0,0,0,0,0,validation,1.963473889027482
O=C(Nc1ccncc1)c1cccnc1N1CCCCCC1,31,2,1,0,0,31,0,0,0,0,0,0,0,0,validation,1.9853789411293035
O=C1CC(c2ccccc2)Cc2ccccc2N1,31,6,1,0,0,0,0,0,0,31,0,0,0,0,test,1.9745794755110744
O=C1CC(c2ccccc2)N(c2ccc(-c3ncon3)cc2)C1=O,31,1,1,0,31,0,0,0,0,0,0,0,0,0,test,1.9631001811826099
O=C1CC(c2cccnc2)N(c2ccc(-c3ccsc3)cc2)C1=O,31,1,1,0,31,0,0,0,0,0,0,0,0,0,test,1.9517253272621025
O=C1NCCc2[nH]c(-c3ccncc3)c(Nc3ccccc3)c21,31,8,1,0,0,0,0,0,0,0,0,31,0,0,test,1.921717201214408
O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2-c2ccnnc2)cc1,31,2,1,0,0,31,0,0,0,0,0,0,0,0,test,1.9100160476168102
S=C(NCc1ccccc1)NCc1ccccc1,31,3,1,0,0,0,31,0,0,0,0,0,0,0,test,1.8979295113362045
c1ccc(Oc2ccc(-n3ccc4ccccc43)cc2)cc1,31,2,1,0,0,31,0,0,0,0,0,0,0,0,test,1.8863776501971459
c1ccc(COc2ccccc2)cc1,30,0,4,16,0,7,0,0,0,6,1,0,0,0,test,1.8725052108079865
O=C(Cc1ccccc1)NCc1cccnc1-c1ccccc1,30,3,1,0,0,0,30,0,0,0,0,0,0,0,test,1.8609992301477933
O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,30,3,1,0,0,0,30,0,0,0,0,0,0,0,test,1.8496220878477607
O=C(NC1C2CCN(CC2)C12CC2)c1cc2ccccc2s1,30,10,1,0,0,0,0,0,0,0,0,0,0,30,test,1.8113370953403582
O=C(NC1CCCCC1)c1cc(-c2ccccc2)on1,30,3,1,0,0,0,30,0,0,0,0,0,0,0,test,1.8001181430498963
O=C(NCc1ccc[nH]c1=O)c1cccc(NC2CCOCC2)c1,30,4,1,0,0,0,0,30,0,0,0,0,0,0,test,1.7793371514324456
O=C(Nc1ccccc1)N1CCc2c([nH]c3ccccc23)C1,30,3,1,0,0,0,30,0,0,0,0,0,0,0,test,1.7682763891515538
O=C(c1ccc2cc(Oc3ccccn3)ccc2n1)N1CCCC1,30,2,1,0,0,30,0,0,0,0,0,0,0,0,test,1.7574338620080263
O=C1COc2ccc(NC(=O)NC3CCOc4ccccc43)cc2N1,30,3,1,0,0,0,30,0,0,0,0,0,0,0,test,1.7465312897367045
O=C1Nc2ccc(-c3cnoc3)cc2C1c1ccccc1,30,0,1,30,0,0,0,0,0,0,0,0,0,0,test,1.736016466249486
O=C1c2nnc(-c3cnccn3)n2CCN1Cc1ccccc1,30,1,1,0,30,0,0,0,0,0,0,0,0,0,test,1.725522820924865
O=S(=O)(Nc1nncs1)c1ccc2c(-c3ccc(-c4ccccc4)cc3)nccc2c1,30,2,1,0,0,30,0,0,0,0,0,0,0,0,test,1.7148788131183303
O=c1[nH]c(=O)n(Cc2ccccc2)c(=Nc2ccc(Oc3ncccn3)cc2)[nH]1,30,1,1,0,30,0,0,0,0,0,0,0,0,0,test,1.7045123304391248
c1ccc(-c2ccc3c(c2)OCCC3CNc2cccnc2)cc1,30,7,1,0,0,0,0,0,0,0,30,0,0,0,test,1.6804158369879425
c1ccc(-c2cn3ccc(N4CCCC4)nc3n2)cc1,30,4,1,0,0,0,0,30,0,0,0,0,0,0,test,1.660982344470471
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,29,1,1,0,29,0,0,0,0,0,0,0,0,0,test,1.6511111325217447
O=S(=O)(NCCCCOc1ccccc1)c1ccccc1,29,3,1,0,0,0,29,0,0,0,0,0,0,0,test,1.6408921143974529
O=c1ccn(Cc2ccccc2)c(Nc2ccc3ncsc3c2)n1,29,1,1,0,29,0,0,0,0,0,0,0,0,0,test,1.6311397288762757
c1ccc(-c2ccc3[nH]ncc3c2)cc1,29,3,1,0,0,0,29,0,0,0,0,0,0,0,test,1.621068530527594
c1ccc(-c2cn3ccc(N4CCNCC4)nc3n2)cc1,29,4,1,0,0,0,0,29,0,0,0,0,0,0,test,1.6034502008052476
c1ccncc1,28,7,4,0,4,0,6,0,0,0,17,0,0,1,test,1.5861600187479399
O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,28,3,1,0,0,0,28,0,0,0,0,0,0,0,test,1.5766209608912387
O=C1c2n[nH]cc2C(c2ccccc2)N1c1ccc(-c2ccon2)cc1,28,1,1,0,28,0,0,0,0,0,0,0,0,0,test,1.5674042101776817
O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccn1,28,3,1,0,0,0,28,0,0,0,0,0,0,0,test,1.558002953395984
O=c1[nH]c(=O)n(Cc2ccccc2)c(=Nc2ccc3[nH]ccc3c2)[nH]1,28,1,1,0,28,0,0,0,0,0,0,0,0,0,test,1.5488969754757667
c1ccc(CN(c2nn[nH]n2)C2CCNc3cccnc32)cc1,28,9,1,0,0,0,0,0,0,0,0,0,28,0,test,1.5199114062262895
c1ccc(COc2ccc(-c3ccccc3)cn2)cc1,28,2,1,0,0,28,0,0,0,0,0,0,0,0,test,1.5104446668242035
O=C(CCc1ccccc1)NC1CCc2ccccc2NC1=O,27,2,1,0,0,27,0,0,0,0,0,0,0,0,test,1.5014071583786373
O=C(COc1ccccc1)NCc1cccs1,27,3,1,0,0,0,27,0,0,0,0,0,0,0,test,1.4925456934073804
O=C(Cc1ccc(C2COC2)cc1)Nc1cnn(Cc2ccccc2)n1,27,6,1,0,0,0,0,0,0,27,0,0,0,0,test,1.4731807947639597
O=C(Cc1ccccc1)Nc1ccn(Cc2ccccc2)n1,27,6,1,0,0,0,0,0,0,27,0,0,0,0,test,1.455260777939249
O=C(c1ccccc1)N1CCc2c(ncn2-c2ccccn2)C1,27,1,1,0,27,0,0,0,0,0,0,0,0,0,test,1.4467051177029808
O=C(c1ccccc1)N1CCn2c(nnc2-c2ccccc2)C1,27,1,1,0,27,0,0,0,0,0,0,0,0,0,test,1.4382286843734773
O=C1c2n[nH]cc2C(c2ccccc2)N1c1ccc(=O)[nH]c1,27,0,1,27,0,0,0,0,0,0,0,0,0,0,test,1.4294201272884142
O=S(=O)(Nc1nccs1)c1ccc(Oc2ccc(-n3cccn3)cc2)cc1,27,2,1,0,0,27,0,0,0,0,0,0,0,0,test,1.4206147440138772
O=S(=O)(Nc1nccs1)c1ccc(Oc2ccccc2-c2ccccc2)cc1,27,2,1,0,0,27,0,0,0,0,0,0,0,0,test,1.4118988368942396
c1ccc(CN2CC(c3ccccc3)Nc3ccccc32)cc1,27,9,1,0,0,0,0,0,0,0,0,0,27,0,test,1.387298943772632
c1ccc(CNc2ncnc3c2CN(c2ccccn2)CC3)cc1,27,1,1,0,27,0,0,0,0,0,0,0,0,0,test,1.3789968366939795
c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,27,4,1,0,0,0,0,27,0,0,0,0,0,0,test,1.3639623312485796
C1=C(c2ccn3cc(-c4ccccc4)nc3c2)CCNC1,26,4,1,0,0,0,0,26,0,0,0,0,0,0,test,1.35033648221413
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,26,6,1,0,0,0,0,0,0,26,0,0,0,0,test,1.3346509719677533
O=C(CNC(=O)Cn1ncc2ccccc21)NCc1ccccc1,26,5,1,0,0,0,0,0,26,0,0,0,0,0,test,1.3171608439482658
O=C(NCC(CC1CC1)c1cccnc1)c1ccccc1,26,1,1,0,26,0,0,0,0,0,0,0,0,0,test,1.309330135404899
O=C(NCC1CCCCC1)c1c[nH]c2ccccc12,26,1,1,0,26,0,0,0,0,0,0,0,0,0,test,1.3015728937874211
O=C(NCc1ccccc1)NC1CCOc2ccccc21,26,3,1,0,0,0,26,0,0,0,0,0,0,0,test,1.2934774387602932
O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,26,8,1,0,0,0,0,0,0,0,0,26,0,0,test,1.2718826292712768
O=C1CC(=O)N(C2CCCC2)C(=O)N1CCc1ccccc1,26,6,1,0,0,0,0,0,0,26,0,0,0,0,test,1.2576471863159842
O=C1CC(c2ccccc2)N(c2ccccc2)C1=O,26,1,1,0,26,0,0,0,0,0,0,0,0,0,test,1.2500295506743977
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccccc3)cccc2c1,26,2,1,0,0,26,0,0,0,0,0,0,0,0,test,1.2419881215656963
O=c1ccc2cc(S(=O)(=O)Nc3ncco3)ccc2n1-c1ccc(-c2ccccc2)cc1,26,2,1,0,0,26,0,0,0,0,0,0,0,0,test,1.2340296634867784
c1ccc(-c2[nH]cnc2-c2ccccn2)cc1,26,7,1,0,0,0,0,0,0,0,26,0,0,0,test,1.2163163747661958
c1ccc(CC(c2ccccc2)c2ccccn2)cc1,26,9,1,0,0,0,0,0,0,0,0,0,26,0,test,1.1958255611662918
c1ccc(Nc2ccc3c(c2)CCCC3CNc2cccnc2)cc1,26,7,1,0,0,0,0,0,0,0,26,0,0,0,test,1.1794937883726895
O=C(NCc1cncnc1)c1cc(OCC2CNCCO2)cc(-c2nccs2)c1,25,1,1,0,25,0,0,0,0,0,0,0,0,0,test,1.1723444135734662
O=C(Nc1cccc2cnccc12)NC1CCOc2ccccc21,25,3,1,0,0,0,25,0,0,0,0,0,0,0,test,1.1648415531039071
O=C(Nc1ccccc1)N1CCN(C(=O)c2cc(-c3ccccc3)nc3ccccc23)CC1,25,3,1,0,0,0,25,0,0,0,0,0,0,0,test,1.1574281637177934
O=C1COc2ccc(NC(=O)C3CCN(c4ccccc4)CC3)cc2N1,25,3,1,0,0,0,25,0,0,0,0,0,0,0,test,1.150104245415125
O=C1NC2=Cc3cccnc3N(Cc3ccccc3)c3cccc1c32,25,0,1,25,0,0,0,0,0,0,0,0,0,0,test,1.1425039478141363
O=C1c2cc[nH]c2C(c2ccccc2)N1c1ccc2nncn2c1,25,0,1,25,0,0,0,0,0,0,0,0,0,0,test,1.134968453040882
c1cc(-c2cn[nH]c2)ccc1Nc1n[nH]c2c1CNCC2,25,0,1,25,0,0,0,0,0,0,0,0,0,0,test,1.1274977610953614
c1ccc(-c2cccnc2)cc1,25,2,1,0,0,25,0,0,0,0,0,0,0,0,test,1.1201299200361086
C1=CC(c2cnc[nH]2)C=CN1,24,6,1,0,0,0,0,0,0,24,0,0,0,0,test,1.1084573592889964
O=C(NCc1cnccn1)c1cccc(-c2ccccc2)c1,24,1,1,0,24,0,0,0,0,0,0,0,0,0,test,1.1018136220853316
O=C(NCc1cncnc1)c1cc(OC2CCNCC2)cc(-c2nccs2)c1,24,1,1,0,24,0,0,0,0,0,0,0,0,0,test,1.0952324839191103
O=C(NS(=O)(=O)N1CCC1)c1ccc(OCC2CCCCC2)c(C2CC2)c1,24,2,1,0,0,24,0,0,0,0,0,0,0,0,test,1.08828788173642
O=C(Nc1cc(-c2[nH]c3c(c2Nc2ccccc2)C(=O)CCC3)ccn1)c1ccccc1,24,8,1,0,0,0,0,0,0,0,0,24,0,0,test,1.0706851979720309
O=C(Nc1ccccc1)C1CC2CC2N1C(=O)Nc1c[nH]c2ccccc12,24,5,1,0,0,0,0,0,24,0,0,0,0,0,test,1.0557924232198848
O=C(c1ccc(Oc2ccccc2)cn1)N1CCC(c2cccnn2)CC1,24,3,1,0,0,0,24,0,0,0,0,0,0,0,test,1.0490366174434511
O=C(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,24,3,1,0,0,0,24,0,0,0,0,0,0,0,test,1.0423632682175203
O=C1CC(c2cccnc2)N(c2ccc(-c3cccs3)cc2)C1=O,24,1,1,0,24,0,0,0,0,0,0,0,0,0,test,1.035938654366853
O=C1COC2CN(S(=O)(=O)Nc3ccon3)CCC2N1c1ccc(-c2ccccc2)cc1,24,2,1,0,0,24,0,0,0,0,0,0,0,0,test,1.029158674671082
O=C1NC(=S)NC1=Cc1ccc(-c2ccccc2)s1,24,9,1,0,0,0,0,0,0,0,0,0,24,0,test,1.0131234455674114
O=S(=O)(Nc1ccc2oncc2c1)c1ccccc1,24,0,1,24,0,0,0,0,0,0,0,0,0,0,test,1.006238751178158
O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1,24,2,1,0,0,24,0,0,0,0,0,0,0,0,test,0.9995670388024408
O=c1[nH]c(=O)n(Cc2ccccc2)c(=Nc2ccc(Oc3ccncn3)cc2)[nH]1,24,1,1,0,24,0,0,0,0,0,0,0,0,0,test,0.9932801642117048
O=c1[nH]cc(-c2ccccc2Oc2ccccc2)c2oc(-c3ccccc3)cc12,24,0,1,24,0,0,0,0,0,0,0,0,0,0,test,0.9864927622197348
O=c1cc(-c2ccccc2)[nH]c2ccnn12,24,7,1,0,0,0,0,0,0,0,24,0,0,0,test,0.9730622274075902
c1ccc(C2NCCc3ccccc32)cc1,24,3,1,0,0,0,24,0,0,0,0,0,0,0,test,0.9666216151771381
c1ccc(CN(c2nn[nH]n2)C2CCNc3ccccc32)cc1,24,9,1,0,0,0,0,0,0,0,0,0,24,0,test,0.9531131363132589
c1ccc(Cc2cccc(-c3cnoc3)c2)cc1,24,0,1,24,0,0,0,0,0,0,0,0,0,0,test,0.9464418117741943
c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,24,2,1,0,0,24,0,0,0,0,0,0,0,0,test,0.9399535069410185
O=C(CNC(=O)c1cc2c([nH]1)CCCC2=O)Nc1ccccc1,23,4,1,0,0,0,0,23,0,0,0,0,0,0,test,0.9293601357306646
O=C(CSc1nc2sc3c(c2c(=O)n1Cc1ccco1)CCNC3)Nc1ccccc1,23,0,1,23,0,0,0,0,0,0,0,0,0,0,test,0.9230580791250538
O=C(Cc1ccccc1)Nc1ccc(Oc2ccccc2)cc1,23,1,1,0,23,0,0,0,0,0,0,0,0,0,test,0.9172344171436646
O=C(NC1CC1c1ccccc1)C1CC2CC2N1C(=O)Cn1ncc2ccncc21,23,5,1,0,0,0,0,0,23,0,0,0,0,0,test,0.9039664848092337
O=C(NC1CCCC1)c1cc(-c2ccccc2)on1,23,3,1,0,0,0,23,0,0,0,0,0,0,0,test,0.897994622038649
O=C(NCc1ccc[nH]c1=O)c1cccc(NC2CCCCC2)c1,23,4,1,0,0,0,0,23,0,0,0,0,0,0,test,0.8881242718657831
O=C(NCc1ccccc1)C1CC2CC2N1C(=O)Cn1ccc2ccccc21,23,5,1,0,0,0,0,0,23,0,0,0,0,0,test,0.8755764598979972
O=C(NCc1ccccc1)C1c2ccccc2C(=O)N1CCc1ccccn1,23,2,1,0,0,23,0,0,0,0,0,0,0,0,test,0.8695456068327484
O=C(Nc1ccccc1)N1CCC2(CCc3ccccc3O2)CC1,23,3,1,0,0,0,23,0,0,0,0,0,0,0,test,0.8637012291289834
O=C(Nc1ccccc1)c1nc2ccccc2nc1Oc1ccccc1,23,2,1,0,0,23,0,0,0,0,0,0,0,0,test,0.8577525568239501
O=C(Oc1ccccc1)c1cnc(N2CCCCC2)s1,23,5,1,0,0,0,0,0,23,0,0,0,0,0,test,0.8459421174700736
O=C1CCCc2c1c[nH]c2-c1ccccc1Oc1ccccc1,23,0,1,23,0,0,0,0,0,0,0,0,0,0,test,0.8398501802032321
O=C1c2cc[nH]c2C(c2ccccc2)N1c1ccc(=O)[nH]c1,23,0,1,23,0,0,0,0,0,0,0,0,0,0,test,0.8338130920497844
O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1,23,0,1,23,0,0,0,0,0,0,0,0,0,0,test,0.8278308530097307
O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2-c2ccn[nH]2)cc1,23,2,1,0,0,23,0,0,0,0,0,0,0,0,test,0.8220161182067052
O=S(=O)(Nc1nccs1)c1ccc(NC2CCCCC2)cc1,23,2,1,0,0,23,0,0,0,0,0,0,0,0,test,0.8162663119166313
O=c1[nH]c(=Nc2ccc(Oc3ccccn3)cc2)n(Cc2ccccc2)c(=O)n1C1CCC1,23,1,1,0,23,0,0,0,0,0,0,0,0,0,test,0.8107244202795476
O=c1[nH]c2cc(NS(=O)(=O)c3ccccc3)c(Oc3ccccc3)cc2[nH]1,23,7,1,0,0,0,0,0,0,0,23,0,0,0,test,0.799305761014629
O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,23,3,1,0,0,0,23,0,0,0,0,0,0,0,test,0.7936923818612672
O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,23,3,1,0,0,0,23,0,0,0,0,0,0,0,test,0.7881547310329333
O=c1cc(Nc2ccc(Oc3ccccn3)cc2)n(Cc2ccccc2)c(=O)[nH]1,23,1,1,0,23,0,0,0,0,0,0,0,0,0,test,0.7827220872675158
O=c1cc2n(c(Nc3cccnc3)n1)C(c1ccccc1)CC2,23,1,1,0,23,0,0,0,0,0,0,0,0,0,test,0.777346934631973
c1ccc(-c2cn3ccc(N4CCCNCC4)cc3n2)cc1,23,4,1,0,0,0,0,23,0,0,0,0,0,0,test,0.7684066324637617
c1ccc(-n2cc(CN3CCc4c([nH]c5ccccc45)C3)nn2)cc1,23,3,1,0,0,0,23,0,0,0,0,0,0,0,test,0.7629964667022473
c1ccc(CCc2nc3cc(-c4cnoc4)ccc3n2CCN2CCOCC2)cc1,23,0,1,23,0,0,0,0,0,0,0,0,0,0,test,0.7572415992482266
c1ccc(NC2CCNc3ccc(-c4ccccc4)cc32)cc1,23,0,1,23,0,0,0,0,0,0,0,0,0,0,test,0.7515415809076003
c1ccc(Nc2ncnc(N3CC(COc4ccccc4)C3)n2)cc1,23,2,1,0,0,23,0,0,0,0,0,0,0,0,test,0.7460292256031175
c1ccc(-c2c[nH]c3ccccc23)cc1,22,2,3,2,0,19,0,0,0,0,1,0,0,0,test,0.740569296064618
c1ccc(CCOc2ccccc2)cc1,22,3,2,0,0,10,12,0,0,0,0,0,0,0,test,0.7354640642900369
N=C(NCNC(=O)Cc1ccccc1)Nc1ccccc1,22,1,1,0,22,0,0,0,0,0,0,0,0,0,test,0.7304904900681699
O=C(CCc1ccc(C(=O)Oc2ccccc2)s1)Nc1ccccc1,22,5,1,0,0,0,0,0,22,0,0,0,0,0,test,0.7201464862884202
O=C(Cc1ccc2c(c1)CCC2)NCc1ccnn1-c1ccccc1,22,3,1,0,0,0,22,0,0,0,0,0,0,0,test,0.7151842340996524
O=C(NCc1ccccc1)C1CCS(=O)(=O)N1,22,1,1,0,22,0,0,0,0,0,0,0,0,0,test,0.7102948297874465
O=C(NCc1ccccc1)C1CN(c2cccnc2)C(=O)N1,22,1,1,0,22,0,0,0,0,0,0,0,0,0,test,0.705458026055315
O=C(Oc1ccccc1)c1ccc2ncsc2c1,22,5,1,0,0,0,0,0,22,0,0,0,0,0,test,0.6957886694308244
O=C(c1ccn[nH]1)N1CCC(c2cc(-c3cn[nH]c3)ccn2)C1,22,7,1,0,0,0,0,0,0,0,22,0,0,0,test,0.6861802654712377
O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,22,3,1,0,0,0,22,0,0,0,0,0,0,0,test,0.6813504383486635
O=C1CC(c2ccccc2)N(c2ccc(-c3ccoc3)cc2)C1=O,22,1,1,0,22,0,0,0,0,0,0,0,0,0,test,0.6766135891909867
O=C1c2n[nH]cc2C(c2ccccc2)N1c1ccccc1,22,1,1,0,22,0,0,0,0,0,0,0,0,0,test,0.671929340613384
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccccc3)c[nH]c2c1,22,2,1,0,0,22,0,0,0,0,0,0,0,0,test,0.6669643242418541
O=c1[nH]c(=O)n(Cc2ccccc2)c(=Nc2ccc(N3CCCCC3)cc2)[nH]1,22,1,1,0,22,0,0,0,0,0,0,0,0,0,test,0.6623484609091193
c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,22,0,1,22,0,0,0,0,0,0,0,0,0,0,test,0.6571882078986437
c1ccc(CNC2CCC(Nc3ccn4cc(-c5ccccc5)nc4c3)CC2)cc1,22,4,1,0,0,0,0,22,0,0,0,0,0,0,test,0.6495513703380711
c1ccc(Nc2ncnc(N3CCN(c4ccccc4)CC3)n2)cc1,22,2,1,0,0,22,0,0,0,0,0,0,0,0,test,0.6446931132544351
c1cncc(Nc2n[nH]c3ccccc23)c1,21,7,2,0,0,0,1,0,0,0,20,0,0,0,test,0.6367054223111468
O=C(C=Cc1ccccc1)Nc1ccc2c(c1)OCCO2,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.6322819406207396
O=C(Cn1ncc2ccccc21)N1CCC2CC21,21,5,1,0,0,0,0,0,21,0,0,0,0,0,test,0.6238016406459068
O=C(NCC(CC1CC1)c1cncnc1)c1ccccc1,21,1,1,0,21,0,0,0,0,0,0,0,0,0,test,0.6195330062638934
O=C(NCC1CC1)C1CC2CC2N1C(=O)Cn1ncc2ccccc21,21,5,1,0,0,0,0,0,21,0,0,0,0,0,test,0.6116386511674109
O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.6073214471981141
O=C(NCc1ccccc1)C1CCCc2ncsc21,21,1,1,0,21,0,0,0,0,0,0,0,0,0,test,0.6031295048205646
O=C(NCc1ccccc1)Nc1cccc2cnccc12,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.5988898139559573
O=C(NCc1ccccc1)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.5947132538878289
O=C(c1ccccc1)N1C2CCCC1c1ncnc(-c3ccn[nH]3)c1C2,21,1,1,0,21,0,0,0,0,0,0,0,0,0,test,0.5905980035147435
O=S(=O)(Nc1ncns1)c1ccc(NC2CCN(Cc3ccccc3)C2)cc1,21,2,1,0,0,21,0,0,0,0,0,0,0,0,test,0.5861598156823481
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccccc3)nccc2c1,21,2,1,0,0,21,0,0,0,0,0,0,0,0,test,0.5817757554004476
O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ncc2ccccc2c1C1CC1,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.5777054730534297
c1cc(-c2nn(C3CCOCC3)c3c2CNCC3)c2cnccc2c1,21,0,1,21,0,0,0,0,0,0,0,0,0,0,test,0.573043694927528
c1cc2c(cc1N1CCOCC1)ncc1nncn12,21,0,1,21,0,0,0,0,0,0,0,0,0,0,test,0.5684276416768757
c1ccc(-c2cccc3[nH]c(N4CCN(c5ccccn5)CC4)nc23)cc1,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.5644492547427578
c1ccc(-c2nccs2)cc1,21,3,1,0,0,0,21,0,0,0,0,0,0,0,test,0.5605339986051185
c1ccc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)c1,21,2,1,0,0,21,0,0,0,0,0,0,0,0,test,0.5562759774147659
c1ccc(C2CC2)c(OCC2CCCCC2)c1,21,2,1,0,0,21,0,0,0,0,0,0,0,0,test,0.552072083774908
c1ccc(CC(c2ccccc2)c2ccccc2)cc1,21,9,1,0,0,0,0,0,0,0,0,0,21,0,test,0.5432200170432442
c1ccc(-c2ccccc2)cc1,20,1,5,0,9,8,0,0,1,0,1,0,0,1,test,0.5382035252885891
O=C(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)NS(=O)(=O)c1cccc2cnccc12)N1CCN(c2ccccc2)CC1,20,1,1,0,20,0,0,0,0,0,0,0,0,0,test,0.5344925089723533
O=C(Cc1ccc2[nH]ccc2c1)Nc1cnn(Cc2ccccc2)n1,20,6,1,0,0,0,0,0,0,20,0,0,0,0,test,0.5268839240328526
O=C(NC1CCCC1)NC(Cc1ccccc1)(c1ccccc1)c1ccccn1,20,9,1,0,0,0,0,0,0,0,0,0,20,0,test,0.5202108468374229
O=C(NC1CCN(C(=O)c2ccn[nH]2)C1)c1ccccc1,20,7,1,0,0,0,0,0,0,0,20,0,0,0,test,0.5135924454333879
O=C(NC1CCOCC1)c1cn(Cc2ccccc2)c(Nc2ccc(Oc3ccccn3)cc2)nc1=O,20,1,1,0,20,0,0,0,0,0,0,0,0,0,test,0.5099640362034783
O=C(NCC(c1cncs1)N1CCCCC1)c1cccc(-c2ncccn2)c1,20,1,1,0,20,0,0,0,0,0,0,0,0,0,test,0.5063790985273491
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(N3CCNCC3)nc2)cc2[nH]ncc12,20,4,1,0,0,0,0,20,0,0,0,0,0,0,test,0.5003353870147176
O=C(NCc1ccc[nH]c1=O)c1cn(CC2CCC(N3CCC3)CC2)c2ncccc12,20,4,1,0,0,0,0,20,0,0,0,0,0,0,test,0.4947862025708438
O=C(Nc1ccccc1)c1ccc(CNC(=O)c2cc3c(-c4ccccc4)c[nH]c(=O)c3[nH]2)cc1,20,0,1,20,0,0,0,0,0,0,0,0,0,0,test,0.4906183658143318
O=C(Oc1ccccc1)c1cncs1,20,5,1,0,0,0,0,0,20,0,0,0,0,0,test,0.4839924993586443
O=C(c1ccccc1)N1CCC(N(C2CC2)S(=O)(=O)c2ccccc2)CC1,20,6,1,0,0,0,0,0,0,20,0,0,0,0,test,0.47728107793457925
O=C(c1ccccc1)N1CCc2c(nnn2-c2ccccc2)C1,20,1,1,0,20,0,0,0,0,0,0,0,0,0,test,0.47380483769980664
O=C(c1ccccc1)N1CCn2c(nnc2-c2ccccn2)C1,20,1,1,0,20,0,0,0,0,0,0,0,0,0,test,0.47037206901881445
O=C1CCNc2c(C=Cc3ccccc3)cccc2N1,20,0,1,20,0,0,0,0,0,0,0,0,0,0,test,0.46629788678211315
O=C1CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCNCC4)cc3)ncc2N1,20,0,1,20,0,0,0,0,0,0,0,0,0,0,test,0.46226517835516157
O=C1N=C(Nc2cccnc2)N2C(=NCC2c2ccccc2)N1,20,1,1,0,20,0,0,0,0,0,0,0,0,0,test,0.45890197158298024
O=S(=O)(Nc1nccs1)c1ccc(NC2CCN(Cc3ccccc3)C2)cc1,20,2,1,0,0,20,0,0,0,0,0,0,0,0,test,0.45519847151723936
O=S(=O)(Nc1nncs1)c1ccc(Oc2ccccc2-c2ccnnc2)cc1,20,2,1,0,0,20,0,0,0,0,0,0,0,0,test,0.45154406673539405
O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5ccccc5)CC4)cn3)nccc12,20,7,1,0,0,0,0,0,0,0,20,0,0,0,test,0.44591271768460783
